62125095,123274,132228,15005,123266,132260,15006,123274,132282,15000,15560,81707663997697581,864691135282134533,81707663997688737,864691136117004196
413441944,330498,126186,17964,330504,126246,17959,330498,126228,17956,4880,110206249877980371,864691135929157379,110206249877970176,864691135645673199
98947040,142562,234010,19736,142583,234070,19736,142656,234024,19735,2528,84395352056458791,864691135991576001,84395352056456264,864691135568681196
417143831,331344,103786,18380,331342,103760,18382,331318,103774,18390,30000,110343963709815556,864691135678025224,110343963709827993,864691135645673199
230604089,220284,121170,24206,220320,121176,24205,220348,121200,24208,3208,95076283490451304,864691136196103756,95076283490450242,864691135455792234
49582489,117952,101664,15215,117928,101728,15211,117946,101696,15208,196,80999922107016201,864691136832787684,80999922107008177,864691137021063022
109415452,149862,114918,18700,149906,114878,18699,149918,114844,18701,4600,85364571422151212,864691135112867755,85364502702661643,864691137021063022
64227102,125818,130022,19792,125816,130004,19785,125804,129962,19780,14328,82059233444927898,864691135371827828,82059233444919908,864691136989989525
418291835,335168,100888,16759,335176,100862,16761,335186,100848,16762,192,110836132400788286,864691136795025006,110836132400795014,864691135645673199
367051771,301050,175404,25691,301098,175408,25691,301166,175348,25687,756,106131460792145448,864691135846191047,106201829536316523,864691135885111664
430169331,340740,123212,17873,340652,123239,17884,340662,123270,17876,23464,111613212378063757,864691135618153570,111613212378071128,864691135645673199
380779283,309108,185054,22055,309184,185116,22049,309198,185162,22049,1536,107258665899211946,864691134697900613,107258665899205684,864691135885111664
216287606,211586,104370,22570,211612,104386,22567,211658,104418,22563,4288,93877746895248140,864691135459839499,93877746895244902,864691135455792234
253902011,233700,110150,23554,233648,110210,23554,233712,110270,23558,5348,96904358943285532,864691135502214898,96904358943290404,864691135455792234
94775112,138878,119862,18282,138900,119827,18275,138930,119836,18273,4256,83887446202698272,864691136301731735,83887446202693408,864691137021063022
64103565,123444,131912,19456,123524,131866,19456,123538,131902,19452,3744,81778033279193417,864691136293619095,81778033279169661,864691136989989525
83006679,133296,159638,19477,133275,159659,19484,133358,159662,19487,7932,83118750336858992,864691136420063895,83118750336864859,864691136989989525
127886219,156180,226732,19570,156146,226700,19573,156208,226700,19578,1492,86223977332227110,864691136177338602,86294346076429826,864691135568681196
419821418,331548,96972,18259,331608,96962,18259,331640,96932,18261,5876,110343070356490690,864691135604305198,110343001637010225,864691135645673199
56847198,122094,132270,19218,122064,132316,19221,121998,132278,19221,396,81566927046377776,864691136299467927,81566927046384904,864691136989989525
374545598,304434,180146,24747,304474,180120,24741,304546,180094,24739,5992,106624660342534863,864691135487720132,106624660342527703,864691135885111664
102598209,143440,125022,18363,143394,125006,18357,143358,125034,18356,3592,84521452095146621,864691136290721764,84451083350972421,864691137021063022
89178067,135572,184398,17985,135582,184388,17979,135630,184400,17979,6412,83403523647171132,864691136818882414,83403523647164009,864691135568681196
90445878,135308,184524,18693,135310,184490,18700,135342,184536,18698,4456,83403592434001530,864691135543689412,83403592434003382,864691135568681196
430109315,341826,124674,19649,341852,124636,19652,341816,124572,19650,19912,111754156292947721,864691136695202557,111754087573476126,864691135645673199
418086369,334796,134514,20503,334824,134500,20496,334764,134456,20498,260,110770299678574230,864691136768519790,110770299678570614,864691135645673199
94523274,142036,215302,18558,141979,215315,18553,141994,215316,18545,4380,84322509276748679,864691136205197546,84322509276732996,864691135568681196
80739417,133052,98762,21471,132998,98698,21471,132968,98690,21471,4408,83040204176771282,864691135599404768,83040204176766235,864691137021063022
223188157,213698,115104,23540,213638,115056,23547,213598,115010,23543,268,94160665048600098,864691135491602791,94160665048604042,864691135455792234
425716223,338910,113834,20628,338850,113838,20623,338806,113906,20621,1612,111330432133591780,864691135639529314,111330500853052899,864691135645673199
